num__age,num__annual_income,num__loan_amount,num__credit_score,num__repayment_history,num__transaction_count,num__spending_ratio,num__debt_to_income_ratio,num__avg_monthly_transactions,num__spending_to_income_ratio,cat__gender_Female,cat__gender_Male,cat__gender_Other,cat__region_East,cat__region_North,cat__region_South,cat__region_West,cat__education_level_Graduate,cat__education_level_Post-Graduate,cat__education_level_Primary,cat__education_level_Secondary,cat__employment_type_Salaried,cat__employment_type_Self-Employed,cat__employment_type_Unemployed,cat__loan_purpose_Business,cat__loan_purpose_Car,cat__loan_purpose_Education,cat__loan_purpose_Home,cat__loan_purpose_Other,default_flag
-1.1428571428571428,-0.9789035214283781,0.6138108020888172,-0.810126582278481,-0.5,1.1428571428571428,0.9296901794901108,2.8740915536055107,1.1428571428571423,0.929690179490111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.42857142857142855,0.6497212295690666,1.6983409668739138,1.0574808051462956,-0.5,-0.7142857142857143,0.4129415799702756,0.557544916199549,-0.7142857142857142,0.4129415799702756,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.07142857142857142,0.8405309982122473,-0.255143122150772,-0.4183440547831498,0.5,-0.14285714285714285,-0.9351777752372241,-0.4156283563615963,-0.14285714285714307,-0.9351777752372245,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.9285714285714286,-0.6216215633334106,0.7319549399171396,-1.277443452998547,0.5,-0.5714285714285714,0.45958614382073876,1.4735033600393816,-0.5714285714285715,0.4595861438207388,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.2857142857142857,0.39140261050834896,-0.8253830714733488,0.9578750778169741,-0.5,0.7142857142857143,-0.6822910712244198,-0.6248564645527901,0.7142857142857139,-0.6822910712244199,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.5,-0.5540499465624005,0.621654886160871,-0.33533928200871527,0.0,0.14285714285714285,-0.19938264547844972,1.1839705379740646,0.14285714285714232,-0.19938264547844967,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.21428571428571427,0.08678616616859343,-0.4535597733418991,-0.4083834820502182,0.0,0.2857142857142857,-0.33337144163713267,-0.3414424345620438,0.28571428571428537,-0.3333714416371328,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5,-0.7407032358739212,0.2712752187098542,-1.7392405063291134,0.0,-0.2857142857142857,-0.2981593689264891,1.2107191464985574,-0.28571428571428575,-0.2981593689264892,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.4285714285714286,-0.9278863208040923,-0.1506501409121081,1.2492218302552394,-0.5,0.5714285714285714,-0.4989139133417172,1.125782311006637,0.5714285714285707,-0.49891391334171725,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,-0.2776881778241375,1.517161498923688,-0.8889811164141939,0.0,-1.1428571428571428,-0.5231507945581341,1.4787824893198467,-1.1428571428571428,-0.5231507945581342,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0,-0.09314628265899721,-0.4852237217337896,0.062253579580825884,0.0,-1.1428571428571428,1.420829998856751,-0.3002960790653297,-1.1428571428571428,1.420829998856751,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.6428571428571429,-0.2874978476461431,0.5868346364658635,0.6648682299232207,-1.0,-1.5714285714285714,0.22819252315079466,0.70308033317733,-1.5714285714285712,0.2281925231507946,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.9285714285714286,-0.7071291050549,-0.17079757659070896,0.3179082797260838,0.5,0.5714285714285714,1.2712930147479138,0.5400133750877943,0.5714285714285707,1.271293014747914,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.14285714285714285,-0.28895583350617615,-0.09179164098181262,-0.021581240921353162,-0.5,0.5714285714285714,0.322853549788499,0.12454399120255197,0.5714285714285707,0.32285354978849895,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-1.4285714285714286,0.24214800794271554,-0.1089266777477655,-1.1794978211247147,1.0,-0.5714285714285714,-0.14542128729850234,-0.1822500543196679,-0.5714285714285715,-0.14542128729850234,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-1.0714285714285714,-0.03157240877367878,-0.4724646608738752,-0.5503216434945004,0.5,0.5714285714285714,-0.4230021721733166,-0.3141717512272129,0.5714285714285707,-0.42300217217331665,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.14285714285714285,0.16174631031161868,0.010009886614453959,0.15355882963270384,1.0,-0.7142857142857143,1.256202126443352,-0.07630214517782745,-0.7142857142857142,1.256202126443352,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.5714285714285714,-0.45380818590209415,-0.02525115360866583,-0.5345507366673581,0.5,1.2857142857142858,0.39967989024808515,0.34493997813124994,1.2857142857142854,0.3996798902480853,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.14285714285714285,1.3506528400493791,0.2133542863434753,0.16434945009337995,-1.0,-0.8571428571428571,2.2403109637590033,-0.3230097729049191,-0.8571428571428573,2.2403109637590037,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.07142857142857142,-0.7037704425953459,0.08486604942459446,0.5013488275575843,0.0,-0.14285714285714285,-0.7037841545672802,0.8691893598827304,-0.14285714285714307,-0.7037841545672803,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.21428571428571427,0.462144103907981,0.7811307467516317,0.6997302344884826,0.0,0.5714285714285714,-1.1848633817308791,0.2107245299999645,0.5714285714285707,-1.1848633817308794,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-1.1428571428571428,1.3665503323449344,0.9375113847317872,-0.8441585391159994,-0.5,0.7142857142857143,0.15365268091917225,-0.06640151459790049,0.7142857142857139,0.15365268091917214,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.5714285714285714,0.455041662384044,-0.558753163958504,1.4318323303589953,-0.5,0.2857142857142857,0.4618726420487025,-0.4914000289721917,0.28571428571428537,0.46187264204870265,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.35714285714285715,-0.1520776687245813,0.8678643067894922,0.5619423116829221,-0.5,-0.8571428571428571,0.9429518692123012,0.7617833542137533,-0.8571428571428573,0.9429518692123012,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.8571428571428571,-0.37034567528027146,-0.6103220774556132,0.0,1.0,-0.5714285714285714,-0.14633588658968785,-0.28090528117204266,-0.5714285714285715,-0.1463358865896878,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.2857142857142857,1.1469885708920033,0.5442935335714364,0.7893753890848724,-0.5,0.42857142857142855,-0.12118440608208522,-0.15457153437608973,0.42857142857142844,-0.12118440608208517,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.3571428571428572,-0.8026347779156516,0.5783340459066106,0.0,0.0,1.0,0.005487595747113341,1.8583873281937877,0.9999999999999992,0.005487595747113201,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.2857142857142857,-0.6103061500554077,-0.8247360061720583,0.0,-1.0,0.7142857142857143,-0.4092831828055333,-0.3783674023270733,0.7142857142857139,-0.4092831828055334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.2857142857142857,-0.2874176927682052,0.09150829530325708,-0.13778792280556149,-0.5,-0.42857142857142855,0.5757402538013034,0.2798763478303221,-0.4285714285714288,0.5757402538013034,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5,1.4552876234682424,-0.28307912332423163,-1.657605312305457,1.0,-0.8571428571428571,-0.1079227163598948,-0.5138951819780256,-0.8571428571428573,-0.1079227163598949,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.5,0.3501962695895469,-0.432547024073173,0.15687902054368105,-1.0,0.14285714285714285,1.2804390076597691,-0.40122381375329724,0.14285714285714232,1.2804390076597694,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7857142857142857,-0.609308324587746,1.5675762756127696,0.27889603652210015,0.0,-1.0,-0.5908311421058647,2.417755386458164,-1.0,-0.590831142105865,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.7142857142857143,-0.2286628691850961,-0.38141554301472763,-0.006640381821954384,-1.0,0.5714285714285714,-0.3146221561678289,-0.15757820270937042,0.5714285714285707,-0.314622156167829,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6428571428571429,-0.42174810068061125,-0.45467311762072327,-0.4407553434322475,0.5,-1.4285714285714286,-0.14404938836172396,-0.10408436205177006,-1.4285714285714284,-0.14404938836172393,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.21428571428571427,-0.47601500829778076,0.07799608654586486,-1.4251919485370406,0.0,-1.1428571428571428,-0.3018177660912312,0.4757704183433021,-1.1428571428571428,-0.30181776609123123,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.2857142857142857,1.0655505388370428,0.65073690417197,0.28470637061631,0.0,1.1428571428571428,0.5569909683319996,-0.0900554081742347,1.1428571428571423,0.5569909683319998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.7857142857142857,-0.7832010871370397,-0.08047776969901885,1.047520232413364,0.0,1.2857142857142858,-0.17011546816051212,0.8218134966020754,1.2857142857142854,-0.17011546816051226,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.35714285714285715,2.120569946343624,1.2756748732753038,0.0,-0.5,0.7142857142857143,-0.49708471475934596,-0.1322302716163681,0.7142857142857139,-0.4970847147593461,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.14285714285714285,0.8629106241403303,0.4851578811603386,0.3311890433699935,0.0,-0.42857142857142855,0.23276551960672245,-0.09743604186610447,-0.4285714285714288,0.23276551960672262,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.8571428571428571,1.227413714636181,-0.09337591601781613,-1.085702427889603,0.0,-0.42857142857142855,0.19160855150337247,-0.4151051666444283,-0.4285714285714288,0.19160855150337258,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.9285714285714286,0.0,-0.31666987187588186,0.3436397592861587,0.5,-0.8571428571428571,0.47787812964444965,-0.2180645784658855,-0.8571428571428573,0.4778781296444498,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6428571428571429,-0.11303437371223424,-0.3340131101876473,-0.25648474787300246,0.5,-0.14285714285714285,0.7280210357836974,-0.17975905390066665,-0.14285714285714307,0.7280210357836975,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0714285714285714,0.0,0.43321547655070564,-0.5171197343847267,-0.5,0.14285714285714285,1.6535955184634734,0.2983052773309572,0.14285714285714232,1.6535955184634736,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.07142857142857142,-0.3681198900631499,-0.8862079119656484,-0.5154596389292385,0.5,0.5714285714285714,-0.8409740482451127,-0.5347409644430942,0.5714285714285707,-0.8409740482451128,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7857142857142857,0.4686740221792791,4.498662878283014,-0.257314795600747,0.5,0.14285714285714285,0.5496741740025153,2.1522593529905047,0.14285714285714232,0.5496741740025154,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.5512016697472593,0.4852094360909714,0.2905167047105208,1.0,-0.7142857142857143,-0.8039327769520977,-0.26562432018597476,-0.7142857142857142,-0.803932776952098,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5,-0.6736365082969391,0.13617875721197018,-0.9047520232413362,-1.0,-0.5714285714285714,-0.7796958957356807,0.8703237466552095,-0.5714285714285715,-0.7796958957356809,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.2857142857142857,-0.266160694858959,1.2985187171545047,0.0,-0.5,0.5714285714285714,-0.5419000800274378,1.2733225244957251,0.5714285714285707,-0.5419000800274381,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.2142857142857142,-0.11405732194696863,3.835935970785503,-0.00830047727744345,-1.0,-0.2857142857142857,-1.1048359437521436,2.9314552057719503,-0.28571428571428575,-1.1048359437521438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,-0.7923906654100865,0.8703366588580308,-0.7545133845196096,-0.5,-0.8571428571428571,-0.3027323653824167,2.2502530681054975,-0.8571428571428573,-0.3027323653824168,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.2142857142857142,0.5763904956353486,0.9704905481239439,1.2882340734592241,-1.0,0.8571428571428571,0.38138790442437426,0.24638026750667472,0.8571428571428569,0.3813879044243743,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.4285714285714286,-0.48384695656505455,0.12148006939161542,-0.5810334094210416,0.0,1.0,-0.7664342060134902,0.5305269722540377,0.9999999999999992,-0.7664342060134905,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,-0.14684672461214401,-0.08039390003877425,-0.45154596389292356,1.5,-0.42857142857142855,1.037155596204413,0.030764548103881746,-0.4285714285714288,1.0371555962044132,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.07142857142857142,-0.32264405792506917,-0.2871656154046078,-0.6698485162896869,-1.0,0.2857142857142857,-0.6178118211958384,-0.01943110015247266,0.28571428571428537,-0.6178118211958387,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.21428571428571427,-0.5191080176424294,-0.4636607137259917,1.289894168914712,2.0,0.2857142857142857,-1.1642848976792044,-0.03936370356497627,0.28571428571428537,-1.1642848976792046,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.07142857142857142,-0.0010495177919455935,-0.39798570509491055,0.41087362523345083,-1.0,0.14285714285714285,-0.8139933691551388,-0.27365844942288015,0.14285714285714232,-0.8139933691551391,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.4285714285714286,-0.16161937137874416,-0.6673607406326836,-0.6399667980908903,1.0,1.4285714285714286,-0.783354292900423,-0.4131444667266612,1.4285714285714277,-0.7833542929004232,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
